InvoiceLineID,InvoiceID,StockItemID,Description,Quantity,UnitPrice,LineProfit,ExtendedPrice
2733,900,125,Ogre battery-powered slippers (Green) XL,9,32.00,211.50,331.20
2734,901,21,DBA joke mug - you might be a DBA if (Black),2,13.00,17.00,29.90
2735,901,4,USB food flash drive - sushi roll,9,32.00,180.00,331.20
2736,901,99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",60,18.00,600.00,1242.00
2737,902,24,DBA joke mug - I will get you in order (White),6,13.00,51.00,89.70
2738,902,125,Ogre battery-powered slippers (Green) XL,3,32.00,70.50,110.40
2739,902,215,Air cushion machine (Blue),4,1899.00,3036.00,8735.40
2740,903,160,20 mm Double sided bubble wrap 20m,50,33.00,900.00,1897.50
2741,903,65,RC vintage American toy coupe with remote control (Black) 1/50 scale,7,30.00,105.00,241.50
2742,903,92,"""The Gu"" red shirt XML tag t-shirt (Black) S",48,18.00,528.00,993.60
2743,903,200,Black and yellow heavy despatch tape 48mmx100m,72,4.10,122.40,339.48
2744,903,177,Shipping carton (Brown) 413x285x187mm,200,1.05,100.00,241.50
2745,904,179,Shipping carton (Brown) 229x229x229mm,100,1.05,50.00,120.75
2746,904,114,Superhero action jacket (Blue) XXL,3,30.00,24.00,103.50
2747,904,13,USB food flash drive - shrimp cocktail,3,32.00,60.00,110.40
2748,905,115,Superhero action jacket (Blue) 3XL,8,34.00,80.00,312.80
2749,905,171,32 mm Anti static bubble wrap (Blue) 10m,50,32.00,800.00,1840.00
2750,905,160,20 mm Double sided bubble wrap 20m,20,33.00,360.00,759.00
2751,905,80,"""The Gu"" red shirt XML tag t-shirt (White) M",72,18.00,792.00,1490.40
2752,906,22,DBA joke mug - it depends (White),8,13.00,68.00,119.60
2753,906,182,Shipping carton (Brown) 457x279x279mm,25,1.28,17.00,36.80
2754,907,17,DBA joke mug - mind if I join you? (Black),2,13.00,17.00,29.90
2755,907,152,Pack of 12 action figures (female),1,16.00,10.50,18.40
2756,907,186,Shipping carton (Brown) 457x457x457mm,25,2.10,25.00,60.38
2757,908,20,DBA joke mug - you might be a DBA if (White),4,13.00,34.00,59.80
2758,908,25,DBA joke mug - I will get you in order (Black),10,13.00,85.00,149.50
2759,908,59,RC toy sedan car with remote control (Red) 1/50 scale,5,25.00,62.50,143.75
2760,908,169,20 mm Anti static bubble wrap (Blue) 20m,90,45.00,2160.00,4657.50
2761,909,196,Black and orange handle with care despatch tape  48mmx100m,96,4.10,201.60,452.64
2762,909,51,Developer joke mug - old C developers never die (Black),8,13.00,68.00,119.60
2763,909,52,IT joke mug - keyboard not found … press F1 to continue (White),3,13.00,25.50,44.85
2764,909,118,Dinosaur battery-powered slippers (Green) S,10,32.00,240.00,368.00
2765,910,14,USB food flash drive - fortune cookie,7,32.00,140.00,257.60
2766,910,182,Shipping carton (Brown) 457x279x279mm,175,1.28,119.00,257.60
2767,910,67,Ride on toy sedan car (Black) 1/12 scale,10,230.00,850.00,2645.00
2768,910,150,Pack of 12 action figures (variety),3,16.00,31.50,55.20
2769,910,157,10 mm Double sided bubble wrap 20m,50,30.00,800.00,1725.00
2770,911,83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",24,18.00,252.00,496.80
2771,911,57,IT joke mug - hardware: part of the computer that can be kicked (Black),9,13.00,76.50,134.55
2772,911,116,Superhero action jacket (Blue) 4XL,5,34.00,50.00,195.50
2773,911,217,Void fill 200 L bag (White) 200L,90,25.00,810.00,2587.50
2774,912,200,Black and yellow heavy despatch tape 48mmx100m,192,4.10,326.40,905.28
2775,912,31,Developer joke mug - Oct 31 = Dec 25 (Black),10,13.00,85.00,149.50
2776,912,159,20 mm Double sided bubble wrap 10m,80,18.00,800.00,1656.00
2777,913,142,Halloween zombie mask (Light Brown) S,84,18.00,-84.00,1738.80
2778,914,136,Animal with big feet slippers (Brown) L,10,32.00,240.00,368.00
2779,915,59,RC toy sedan car with remote control (Red) 1/50 scale,3,25.00,37.50,86.25
2780,915,130,Furry gorilla with big eyes slippers (Black) S,5,32.00,120.00,184.00
2781,916,205,Tape dispenser (Blue),50,32.00,750.00,1840.00
2782,916,6,USB food flash drive - hot dog,8,32.00,160.00,294.40
2783,916,68,Ride on toy sedan car (Red) 1/12 scale,8,230.00,680.00,2116.00
2784,916,160,20 mm Double sided bubble wrap 20m,40,33.00,720.00,1518.00
2785,917,201,Red and white urgent despatch tape 48mmx75m,144,3.70,302.40,612.72
2786,917,97,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",72,18.00,720.00,1490.40
2787,917,59,RC toy sedan car with remote control (Red) 1/50 scale,7,25.00,87.50,201.25
2788,918,163,32 mm Double sided bubble wrap 20m,30,37.00,690.00,1276.50
2789,918,181,Shipping carton (Brown) 356x229x229mm,125,1.14,72.50,163.88
2790,918,99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",36,18.00,360.00,745.20
2791,919,158,10 mm Double sided bubble wrap 50m,10,105.00,490.00,1207.50
2792,919,140,Furry animal socks (Pink) L,24,5.00,84.00,138.00
2793,919,15,USB food flash drive - dessert 10 drive variety pack,7,240.00,1060.50,1932.00
2794,920,133,Furry gorilla with big eyes slippers (Black) XL,10,32.00,235.00,368.00
2795,920,103,Alien officer hoodie (Black) XXL,4,35.00,72.00,161.00
2796,921,209,Packing knife with metal insert blade (Yellow) 9mm,35,1.89,34.65,76.07
2797,921,218,Void fill 300 L bag (White) 300L,30,37.50,585.00,1293.75
2798,921,31,Developer joke mug - Oct 31 = Dec 25 (Black),10,13.00,85.00,149.50
2799,921,140,Furry animal socks (Pink) L,72,5.00,252.00,414.00
2800,922,156,10 mm Double sided bubble wrap 10m,80,15.00,600.00,1380.00
2801,922,55,IT joke mug - that behavior is by design (Black),2,13.00,17.00,29.90
2802,922,159,20 mm Double sided bubble wrap 10m,40,18.00,400.00,828.00
2803,923,129,Plush shark slippers (Gray) XL,8,32.00,188.00,294.40
2804,923,118,Dinosaur battery-powered slippers (Green) S,4,32.00,96.00,147.20
2805,924,156,10 mm Double sided bubble wrap 10m,70,15.00,525.00,1207.50
2806,924,106,Alien officer hoodie (Black) 5XL,7,35.00,126.00,281.75
2807,924,20,DBA joke mug - you might be a DBA if (White),1,13.00,8.50,14.95
2808,924,26,DBA joke mug - SELECT caffeine FROM mug (White),4,13.00,34.00,59.80
2809,925,178,Shipping carton (Brown) 500x310x310mm,200,2.55,290.00,586.50
2810,925,102,Alien officer hoodie (Black) XL,2,35.00,36.00,80.50
2811,925,137,Animal with big feet slippers (Brown) XL,7,32.00,164.50,257.60
2812,925,18,DBA joke mug - daaaaaa-ta (White),4,13.00,34.00,59.80
2813,926,12,USB food flash drive - donut,1,32.00,20.00,36.80
2814,926,98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",48,18.00,480.00,993.60
2815,926,47,Developer joke mug - a foo walks into a bar (Black),5,13.00,42.50,74.75
2816,926,206,Permanent marker black 5mm nib (Black) 5mm,108,2.70,108.00,335.34
2817,927,18,DBA joke mug - daaaaaa-ta (White),9,13.00,76.50,134.55
2818,927,15,USB food flash drive - dessert 10 drive variety pack,8,240.00,1212.00,2208.00
2819,927,6,USB food flash drive - hot dog,10,32.00,200.00,368.00
2820,927,198,Black and orange this way up despatch tape  48mmx100m,192,4.10,412.80,905.28
2821,927,174,Bubblewrap dispenser (Black) 1.5m,8,240.00,1040.00,2208.00
2822,928,133,Furry gorilla with big eyes slippers (Black) XL,5,32.00,117.50,184.00
2823,928,19,DBA joke mug - daaaaaa-ta (Black),10,13.00,85.00,149.50
2824,929,176,Bubblewrap dispenser (Red) 1.5m,7,240.00,910.00,1932.00
2825,929,29,DBA joke mug - two types of DBAs (Black),2,13.00,17.00,29.90
2826,929,133,Furry gorilla with big eyes slippers (Black) XL,7,32.00,164.50,257.60
2827,929,70,Ride on toy sedan car (Green) 1/12 scale,10,230.00,850.00,2645.00
2828,929,3,Office cube periscope (Black),20,18.50,145.00,425.50
2829,930,204,Tape dispenser (Red),60,32.00,900.00,2208.00
2830,930,13,USB food flash drive - shrimp cocktail,2,32.00,40.00,73.60
2831,931,200,Black and yellow heavy despatch tape 48mmx100m,216,4.10,367.20,1018.44
2832,931,160,20 mm Double sided bubble wrap 20m,10,33.00,180.00,379.50
2833,931,28,DBA joke mug - two types of DBAs (White),6,13.00,51.00,89.70
2834,932,170,20 mm Anti static bubble wrap (Blue) 50m,20,102.00,940.00,2346.00
2835,932,76,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",12,18.00,132.00,248.40
2836,932,102,Alien officer hoodie (Black) XL,6,35.00,108.00,241.50
2837,933,87,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",108,18.00,1080.00,2235.60
2838,933,103,Alien officer hoodie (Black) XXL,5,35.00,90.00,201.25
2839,933,176,Bubblewrap dispenser (Red) 1.5m,9,240.00,1170.00,2484.00
2840,933,52,IT joke mug - keyboard not found … press F1 to continue (White),5,13.00,42.50,74.75
2841,933,11,USB food flash drive - cookie,4,32.00,80.00,147.20
2842,934,144,Halloween zombie mask (Light Brown) L,36,18.00,-36.00,745.20
2843,934,48,Developer joke mug - this code was generated by a tool (White),4,13.00,34.00,59.80
2844,934,205,Tape dispenser (Blue),30,32.00,450.00,1104.00
2845,934,166,10 mm Anti static bubble wrap (Blue) 20m,30,42.00,570.00,1449.00
2846,935,22,DBA joke mug - it depends (White),7,13.00,59.50,104.65
2847,935,54,IT joke mug - that behavior is by design (White),10,13.00,85.00,149.50
2848,935,47,Developer joke mug - a foo walks into a bar (Black),1,13.00,8.50,14.95
2849,935,120,Dinosaur battery-powered slippers (Green) L,8,32.00,192.00,294.40
2850,936,219,Void fill 400 L bag (White) 400L,100,50.00,2400.00,5750.00
2851,936,41,"Developer joke mug - (hip, hip, array) (Black)",7,13.00,59.50,104.65
2852,937,29,DBA joke mug - two types of DBAs (Black),4,13.00,34.00,59.80
2853,937,175,Bubblewrap dispenser (Blue) 1.5m,3,240.00,390.00,828.00
2854,937,16,DBA joke mug - mind if I join you? (White),4,13.00,34.00,59.80
2855,938,71,Ride on toy sedan car (Yellow) 1/12 scale,4,230.00,340.00,1058.00
2856,938,158,10 mm Double sided bubble wrap 50m,10,105.00,490.00,1207.50
2857,939,111,Superhero action jacket (Blue) M,4,30.00,32.00,138.00
2858,939,26,DBA joke mug - SELECT caffeine FROM mug (White),1,13.00,8.50,14.95
2859,939,133,Furry gorilla with big eyes slippers (Black) XL,4,32.00,94.00,147.20
2860,939,181,Shipping carton (Brown) 356x229x229mm,25,1.14,14.50,32.78
2861,940,21,DBA joke mug - you might be a DBA if (Black),3,13.00,25.50,44.85
2862,940,48,Developer joke mug - this code was generated by a tool (White),1,13.00,8.50,14.95
2863,940,145,Halloween zombie mask (Light Brown) XL,84,18.00,-84.00,1738.80
2864,941,162,32 mm Double sided bubble wrap 10m,100,22.00,1210.00,2530.00
2865,941,156,10 mm Double sided bubble wrap 10m,20,15.00,150.00,345.00
2866,941,217,Void fill 200 L bag (White) 200L,40,25.00,360.00,1150.00
2867,941,84,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",48,18.00,480.00,993.60
2868,941,175,Bubblewrap dispenser (Blue) 1.5m,5,240.00,650.00,1380.00
2869,942,194,Black and orange glass with care despatch tape  48mmx100m,216,4.10,453.60,1018.44
2870,942,119,Dinosaur battery-powered slippers (Green) M,2,32.00,48.00,73.60
2871,942,61,RC toy sedan car with remote control (Green) 1/50 scale,2,25.00,25.00,57.50
2872,942,104,Alien officer hoodie (Black) 3XL,2,35.00,36.00,80.50
2873,943,163,32 mm Double sided bubble wrap 20m,30,37.00,690.00,1276.50
2874,943,172,32 mm Anti static bubble wrap (Blue) 20m,10,48.00,250.00,552.00
2875,943,108,Superhero action jacket (Blue) XXS,3,25.00,18.00,86.25
2876,943,207,Permanent marker blue 5mm nib (Blue) 5mm,48,2.70,48.00,149.04
2877,943,131,Furry gorilla with big eyes slippers (Black) M,7,32.00,168.00,257.60
2878,944,202,Red and white urgent  heavy despatch tape  48mmx100m,24,4.10,49.20,113.16
2879,944,45,Developer joke mug - there are 10 types of people in the world (Black),5,13.00,42.50,74.75
2880,944,35,Developer joke mug - fun was unexpected at this time (Black),5,13.00,42.50,74.75
2881,945,116,Superhero action jacket (Blue) 4XL,9,34.00,90.00,351.90
2882,945,146,Halloween skull mask (Gray) S,108,18.00,324.00,2235.60
2883,945,115,Superhero action jacket (Blue) 3XL,3,34.00,30.00,117.30
2884,945,140,Furry animal socks (Pink) L,72,5.00,252.00,414.00
2885,945,85,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",60,18.00,600.00,1242.00
2886,946,155,Large sized bubblewrap roll 50m,30,24.00,330.00,828.00
2887,946,145,Halloween zombie mask (Light Brown) XL,48,18.00,-48.00,993.60
2888,946,6,USB food flash drive - hot dog,8,32.00,160.00,294.40
2889,946,170,20 mm Anti static bubble wrap (Blue) 50m,10,102.00,470.00,1173.00
2890,946,149,Halloween skull mask (Gray) XL,96,18.00,288.00,1987.20
2891,947,86,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",96,18.00,960.00,1987.20
2892,948,134,Animal with big feet slippers (Brown) S,4,32.00,96.00,147.20
2893,948,33,Developer joke mug - that's a hardware problem (Black),4,13.00,34.00,59.80
2894,948,49,Developer joke mug - this code was generated by a tool (Black),2,13.00,17.00,29.90
2895,948,5,USB food flash drive - hamburger,3,32.00,60.00,110.40
2896,948,194,Black and orange glass with care despatch tape  48mmx100m,72,4.10,151.20,339.48
2897,949,38,Developer joke mug - inheritance is the OO way to become wealthy (White),9,13.00,76.50,134.55
2898,949,121,Dinosaur battery-powered slippers (Green) XL,4,32.00,94.00,147.20
2899,949,170,20 mm Anti static bubble wrap (Blue) 50m,40,102.00,1880.00,4692.00
2900,950,112,Superhero action jacket (Blue) L,6,30.00,48.00,207.00
2901,950,53,IT joke mug - keyboard not found … press F1 to continue (Black),4,13.00,34.00,59.80
2902,950,155,Large sized bubblewrap roll 50m,60,24.00,660.00,1656.00
2903,950,188,3 kg Courier post bag (White) 300x190x95mm,175,0.66,52.50,132.83
2904,951,179,Shipping carton (Brown) 229x229x229mm,125,1.05,62.50,150.94
2905,951,52,IT joke mug - keyboard not found … press F1 to continue (White),9,13.00,76.50,134.55
2906,951,111,Superhero action jacket (Blue) M,7,30.00,56.00,241.50
2907,952,22,DBA joke mug - it depends (White),6,13.00,51.00,89.70
2908,952,197,Black and orange this way up despatch tape 48mmx75m,240,3.70,480.00,1021.20
2909,953,50,Developer joke mug - old C developers never die (White),8,13.00,68.00,119.60
2910,953,41,"Developer joke mug - (hip, hip, array) (Black)",8,13.00,68.00,119.60
2911,953,138,Furry animal socks (Pink) S,48,5.00,168.00,276.00
2912,953,83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",120,18.00,1260.00,2484.00
2913,954,81,"""The Gu"" red shirt XML tag t-shirt (White) L",36,18.00,396.00,745.20
2914,954,200,Black and yellow heavy despatch tape 48mmx100m,96,4.10,163.20,452.64
2915,955,94,"""The Gu"" red shirt XML tag t-shirt (Black) L",72,18.00,792.00,1490.40
2916,955,203,Tape dispenser (Black),20,32.00,300.00,736.00
2917,956,179,Shipping carton (Brown) 229x229x229mm,200,1.05,100.00,241.50
2918,956,213,Air cushion film 200mmx100mm 325m,9,87.00,468.00,900.45
2919,956,91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",12,18.00,132.00,248.40
2920,956,29,DBA joke mug - two types of DBAs (Black),6,13.00,51.00,89.70
2921,956,30,Developer joke mug - Oct 31 = Dec 25 (White),2,13.00,17.00,29.90
2922,957,150,Pack of 12 action figures (variety),2,16.00,21.00,36.80
2923,957,119,Dinosaur battery-powered slippers (Green) M,1,32.00,24.00,36.80
2924,957,179,Shipping carton (Brown) 229x229x229mm,175,1.05,87.50,211.31
2925,958,131,Furry gorilla with big eyes slippers (Black) M,1,32.00,24.00,36.80
2926,958,210,Packing knife with metal insert blade (Yellow) 18mm,5,2.40,6.00,13.80
2927,958,160,20 mm Double sided bubble wrap 20m,40,33.00,720.00,1518.00
2928,959,24,DBA joke mug - I will get you in order (White),5,13.00,42.50,74.75
2929,959,79,"""The Gu"" red shirt XML tag t-shirt (White) S",72,18.00,792.00,1490.40
2930,959,4,USB food flash drive - sushi roll,5,32.00,100.00,184.00
2931,959,176,Bubblewrap dispenser (Red) 1.5m,6,240.00,780.00,1656.00
2932,960,123,Ogre battery-powered slippers (Green) M,3,32.00,72.00,110.40
2933,960,109,Superhero action jacket (Blue) XS,5,25.00,30.00,143.75
2934,961,200,Black and yellow heavy despatch tape 48mmx100m,48,4.10,81.60,226.32
2935,961,16,DBA joke mug - mind if I join you? (White),8,13.00,68.00,119.60
2936,961,160,20 mm Double sided bubble wrap 20m,20,33.00,360.00,759.00
2937,961,210,Packing knife with metal insert blade (Yellow) 18mm,35,2.40,42.00,96.60
2938,961,149,Halloween skull mask (Gray) XL,36,18.00,108.00,745.20
2939,962,7,USB food flash drive - pizza slice,2,32.00,40.00,73.60
2940,962,96,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",24,18.00,252.00,496.80
2941,962,132,Furry gorilla with big eyes slippers (Black) L,3,32.00,72.00,110.40
2942,962,11,USB food flash drive - cookie,4,32.00,80.00,147.20
2943,963,28,DBA joke mug - two types of DBAs (White),4,13.00,34.00,59.80
2944,963,47,Developer joke mug - a foo walks into a bar (Black),4,13.00,34.00,59.80
2945,963,73,Ride on vintage American toy coupe (Red) 1/12 scale,5,285.00,650.00,1638.75
2946,963,217,Void fill 200 L bag (White) 200L,40,25.00,360.00,1150.00
2947,963,218,Void fill 300 L bag (White) 300L,90,37.50,1755.00,3881.25
2948,964,91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",108,18.00,1188.00,2235.60
2949,964,170,20 mm Anti static bubble wrap (Blue) 50m,90,102.00,4230.00,10557.00
2950,964,100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",36,18.00,360.00,745.20
2951,965,23,DBA joke mug - it depends (Black),10,13.00,85.00,149.50
2952,965,117,Superhero action jacket (Blue) 5XL,5,34.00,50.00,195.50
2953,965,177,Shipping carton (Brown) 413x285x187mm,50,1.05,25.00,60.38
2954,965,53,IT joke mug - keyboard not found … press F1 to continue (Black),9,13.00,76.50,134.55
2955,966,212,Large  replacement blades 18mm,60,4.30,135.00,296.70
2956,966,152,Pack of 12 action figures (female),7,16.00,73.50,128.80
2957,966,7,USB food flash drive - pizza slice,1,32.00,20.00,36.80
2958,966,36,Developer joke mug - when your hammer is C++ (White),9,13.00,76.50,134.55
2959,967,138,Furry animal socks (Pink) S,12,5.00,42.00,69.00
2960,967,43,Developer joke mug - understanding recursion requires understanding recursion (Black),9,13.00,76.50,134.55
2961,967,194,Black and orange glass with care despatch tape  48mmx100m,72,4.10,151.20,339.48
2962,968,49,Developer joke mug - this code was generated by a tool (Black),4,13.00,34.00,59.80
2963,968,188,3 kg Courier post bag (White) 300x190x95mm,150,0.66,45.00,113.85
2964,968,56,IT joke mug - hardware: part of the computer that can be kicked (White),8,13.00,68.00,119.60
2965,968,182,Shipping carton (Brown) 457x279x279mm,225,1.28,153.00,331.20
2966,968,74,Ride on vintage American toy coupe (Black) 1/12 scale,9,285.00,1170.00,2949.75
2967,969,196,Black and orange handle with care despatch tape  48mmx100m,96,4.10,201.60,452.64
2968,969,175,Bubblewrap dispenser (Blue) 1.5m,7,240.00,910.00,1932.00
2969,969,120,Dinosaur battery-powered slippers (Green) L,10,32.00,240.00,368.00
2970,970,132,Furry gorilla with big eyes slippers (Black) L,5,32.00,120.00,184.00
2971,970,115,Superhero action jacket (Blue) 3XL,3,34.00,30.00,117.30
2972,970,33,Developer joke mug - that's a hardware problem (Black),2,13.00,17.00,29.90
2973,970,153,Small sized bubblewrap roll 10m,90,4.50,207.00,465.75
2974,971,43,Developer joke mug - understanding recursion requires understanding recursion (Black),1,13.00,8.50,14.95
2975,971,190,Clear packaging tape 48mmx100m,100,3.50,170.00,402.50
2976,971,169,20 mm Anti static bubble wrap (Blue) 20m,80,45.00,1920.00,4140.00
2977,971,156,10 mm Double sided bubble wrap 10m,100,15.00,750.00,1725.00
2978,971,112,Superhero action jacket (Blue) L,2,30.00,16.00,69.00
2979,972,74,Ride on vintage American toy coupe (Black) 1/12 scale,6,285.00,780.00,1966.50
