CustomerTransactionID,CustomerID,InvoiceID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized
12015,841,NULL,2013-02-22,0.00,0.00,-3311.31,0.00,2013-02-22,1
12016,888,NULL,2013-02-22,0.00,0.00,-2264.35,0.00,2013-02-22,1
12017,895,NULL,2013-02-22,0.00,0.00,-4325.15,0.00,2013-02-22,1
12018,948,NULL,2013-02-22,0.00,0.00,-3849.28,0.00,2013-02-22,1
12019,982,NULL,2013-02-22,0.00,0.00,-1490.40,0.00,2013-02-22,1
12020,993,NULL,2013-02-22,0.00,0.00,-913.10,0.00,2013-02-22,1
12021,994,NULL,2013-02-22,0.00,0.00,-627.67,0.00,2013-02-22,1
12022,995,NULL,2013-02-22,0.00,0.00,-936.56,0.00,2013-02-22,1
12024,890,2497,2013-02-22,1296.00,194.40,1490.40,0.00,2013-02-23,1
12026,401,2498,2013-02-22,1728.00,259.20,1987.20,0.00,2013-02-23,1
12028,401,2499,2013-02-22,1296.00,194.40,1490.40,0.00,2013-02-23,1
12030,913,2500,2013-02-22,864.00,129.60,993.60,0.00,2013-02-23,1
12036,976,2501,2013-02-22,2458.80,368.82,2827.62,0.00,2013-02-23,1
12040,805,2502,2013-02-22,414.00,62.10,476.10,0.00,2013-02-23,1
12046,884,2503,2013-02-22,2925.20,438.78,3363.98,0.00,2013-02-23,1
12049,1,2504,2013-02-22,470.00,70.50,540.50,0.00,2013-02-23,1
12053,401,2505,2013-02-22,2401.00,360.15,2761.15,0.00,2013-02-23,1
12057,993,2506,2013-02-22,3842.00,576.30,4418.30,0.00,2013-02-23,1
12060,401,2507,2013-02-22,253.00,37.95,290.95,0.00,2013-02-23,1
12063,401,2508,2013-02-22,1197.00,179.55,1376.55,0.00,2013-02-23,1
12066,401,2509,2013-02-22,148.40,22.26,170.66,0.00,2013-02-23,1
12070,994,2510,2013-02-22,1210.00,181.50,1391.50,0.00,2013-02-23,1
12075,1,2511,2013-02-22,4754.00,713.10,5467.10,0.00,2013-02-23,1
12080,1,2512,2013-02-22,3206.00,480.90,3686.90,0.00,2013-02-23,1
12083,1,2513,2013-02-22,464.00,69.60,533.60,0.00,2013-02-23,1
12088,401,2514,2013-02-22,1554.20,233.13,1787.33,0.00,2013-02-23,1
12094,925,2515,2013-02-22,10100.00,1515.00,11615.00,0.00,2013-02-23,1
12099,1,2516,2013-02-22,8771.00,1315.65,10086.65,0.00,2013-02-23,1
12103,401,2517,2013-02-22,1832.00,274.80,2106.80,0.00,2013-02-23,1
12108,903,2518,2013-02-22,1579.00,236.85,1815.85,0.00,2013-02-23,1
12111,879,2519,2013-02-22,1564.00,234.60,1798.60,0.00,2013-02-23,1
12116,401,2520,2013-02-22,1198.60,179.79,1378.39,0.00,2013-02-23,1
12120,1,2521,2013-02-22,10333.00,1549.95,11882.95,0.00,2013-02-23,1
12124,1,2522,2013-02-22,512.00,76.80,588.80,0.00,2013-02-23,1
12129,401,2523,2013-02-22,2860.00,429.00,3289.00,0.00,2013-02-23,1
12133,1,2524,2013-02-22,608.00,91.20,699.20,0.00,2013-02-23,1
12139,1,2525,2013-02-22,1359.60,203.94,1563.54,0.00,2013-02-23,1
12145,877,2526,2013-02-22,5265.80,789.87,6055.67,0.00,2013-02-23,1
12150,1,2527,2013-02-22,1655.50,248.33,1903.83,0.00,2013-02-23,1
12155,901,2528,2013-02-22,2281.00,342.15,2623.15,0.00,2013-02-23,1
12159,1,2529,2013-02-22,11427.00,1714.05,13141.05,0.00,2013-02-23,1
12164,923,2530,2013-02-22,2449.00,367.35,2816.35,0.00,2013-02-23,1
12169,879,2531,2013-02-22,3228.00,484.20,3712.20,0.00,2013-02-23,1
12172,849,2532,2013-02-22,375.00,56.25,431.25,0.00,2013-02-23,1
12178,1,2533,2013-02-22,1878.00,281.70,2159.70,0.00,2013-02-23,1
12182,401,2534,2013-02-22,427.00,64.05,491.05,0.00,2013-02-23,1
12186,1,2535,2013-02-22,1109.00,166.35,1275.35,0.00,2013-02-23,1
12192,1,2536,2013-02-22,3407.00,511.05,3918.05,0.00,2013-02-23,1
12195,1001,2537,2013-02-22,113.00,16.95,129.95,0.00,2013-02-23,1
12198,1001,2538,2013-02-22,959.00,143.85,1102.85,0.00,2013-02-23,1
12201,401,2539,2013-02-22,4344.00,651.60,4995.60,0.00,2013-02-23,1
12207,1,2540,2013-02-22,4292.00,643.80,4935.80,0.00,2013-02-23,1
12213,401,2541,2013-02-22,3021.50,453.23,3474.73,0.00,2013-02-23,1
12214,1,NULL,2013-02-23,0.00,0.00,-62383.02,0.00,2013-02-23,1
12215,401,NULL,2013-02-23,0.00,0.00,-25599.81,0.00,2013-02-23,1
12216,805,NULL,2013-02-23,0.00,0.00,-476.10,0.00,2013-02-23,1
12217,849,NULL,2013-02-23,0.00,0.00,-431.25,0.00,2013-02-23,1
12218,877,NULL,2013-02-23,0.00,0.00,-6055.67,0.00,2013-02-23,1
12219,879,NULL,2013-02-23,0.00,0.00,-5510.80,0.00,2013-02-23,1
12220,884,NULL,2013-02-23,0.00,0.00,-3363.98,0.00,2013-02-23,1
12221,890,NULL,2013-02-23,0.00,0.00,-1490.40,0.00,2013-02-23,1
12222,901,NULL,2013-02-23,0.00,0.00,-2623.15,0.00,2013-02-23,1
12223,903,NULL,2013-02-23,0.00,0.00,-1815.85,0.00,2013-02-23,1
12224,913,NULL,2013-02-23,0.00,0.00,-993.60,0.00,2013-02-23,1
12225,923,NULL,2013-02-23,0.00,0.00,-2816.35,0.00,2013-02-23,1
12226,925,NULL,2013-02-23,0.00,0.00,-11615.00,0.00,2013-02-23,1
12227,976,NULL,2013-02-23,0.00,0.00,-2827.62,0.00,2013-02-23,1
12228,993,NULL,2013-02-23,0.00,0.00,-4418.30,0.00,2013-02-23,1
12229,994,NULL,2013-02-23,0.00,0.00,-1391.50,0.00,2013-02-23,1
12230,1001,NULL,2013-02-23,0.00,0.00,-1232.80,0.00,2013-02-23,1
12236,1002,2542,2013-02-23,4990.55,748.59,5739.14,0.00,2013-02-24,1
12242,939,2543,2013-02-23,1585.10,237.77,1822.87,0.00,2013-02-24,1
12247,401,2544,2013-02-23,884.00,132.60,1016.60,0.00,2013-02-24,1
12251,926,2545,2013-02-23,3170.00,475.50,3645.50,0.00,2013-02-24,1
12256,401,2546,2013-02-23,3388.80,508.32,3897.12,0.00,2013-02-24,1
12260,401,2547,2013-02-23,719.00,107.85,826.85,0.00,2013-02-24,1
12264,1,2548,2013-02-23,3301.20,495.18,3796.38,0.00,2013-02-24,1
12270,993,2549,2013-02-23,493.40,74.01,567.41,0.00,2013-02-24,1
12275,854,2550,2013-02-23,1695.40,254.31,1949.71,0.00,2013-02-24,1
12281,906,2551,2013-02-23,2709.00,406.35,3115.35,0.00,2013-02-24,1
12287,920,2552,2013-02-23,2902.00,435.30,3337.30,0.00,2013-02-24,1
12290,816,2553,2013-02-23,553.80,83.07,636.87,0.00,2013-02-24,1
12295,401,2554,2013-02-23,3509.00,526.35,4035.35,0.00,2013-02-24,1
12300,401,2555,2013-02-23,538.00,80.70,618.70,0.00,2013-02-24,1
12305,1,2556,2013-02-23,4134.00,620.10,4754.10,0.00,2013-02-24,1
12311,401,2557,2013-02-23,670.00,100.50,770.50,0.00,2013-02-24,1
12314,1,2558,2013-02-23,130.00,19.50,149.50,0.00,2013-02-24,1
12318,401,2559,2013-02-23,492.00,73.80,565.80,0.00,2013-02-24,1
12321,1,2560,2013-02-23,6370.00,955.50,7325.50,0.00,2013-02-24,1
12324,401,2561,2013-02-23,1728.00,259.20,1987.20,0.00,2013-02-24,1
12327,965,2562,2013-02-23,2160.00,324.00,2484.00,0.00,2013-02-24,1
12331,401,2563,2013-02-23,1252.50,187.88,1440.38,0.00,2013-02-24,1
12334,1,2564,2013-02-23,135.00,20.25,155.25,0.00,2013-02-24,1
12340,1,2565,2013-02-23,2717.20,407.58,3124.78,0.00,2013-02-24,1
12346,814,2566,2013-02-23,1866.60,279.99,2146.59,0.00,2013-02-24,1
12351,401,2567,2013-02-23,2191.00,328.65,2519.65,0.00,2013-02-24,1
12355,823,2568,2013-02-23,808.00,121.20,929.20,0.00,2013-02-24,1
12361,1,2569,2013-02-23,3086.00,462.90,3548.90,0.00,2013-02-24,1
12366,956,2570,2013-02-23,976.50,146.48,1122.98,0.00,2013-02-24,1
12370,401,2571,2013-02-23,4885.00,732.75,5617.75,0.00,2013-02-24,1
12374,1,2572,2013-02-23,159.00,23.85,182.85,0.00,2013-02-24,1
12379,809,2573,2013-02-23,3198.00,479.70,3677.70,0.00,2013-02-24,1
12382,903,2574,2013-02-23,781.00,117.15,898.15,0.00,2013-02-24,1
12387,875,2575,2013-02-23,544.20,81.63,625.83,0.00,2013-02-24,1
12390,401,2576,2013-02-23,445.50,66.83,512.33,0.00,2013-02-24,1
12396,401,2577,2013-02-23,2393.60,359.04,2752.64,0.00,2013-02-24,1
12399,401,2578,2013-02-23,1317.00,197.55,1514.55,0.00,2013-02-24,1
12403,933,2579,2013-02-23,3645.00,546.75,4191.75,0.00,2013-02-24,1
12406,1,2580,2013-02-23,349.00,52.35,401.35,0.00,2013-02-24,1
12410,401,2581,2013-02-23,446.50,66.98,513.48,0.00,2013-02-24,1
12414,892,2582,2013-02-23,1685.00,252.75,1937.75,0.00,2013-02-24,1
12415,1,NULL,2013-02-24,0.00,0.00,-23438.61,0.00,2013-02-24,1
12416,401,NULL,2013-02-24,0.00,0.00,-28588.90,0.00,2013-02-24,1
12417,809,NULL,2013-02-24,0.00,0.00,-3677.70,0.00,2013-02-24,1
12418,814,NULL,2013-02-24,0.00,0.00,-2146.59,0.00,2013-02-24,1
12419,816,NULL,2013-02-24,0.00,0.00,-636.87,0.00,2013-02-24,1
12420,823,NULL,2013-02-24,0.00,0.00,-929.20,0.00,2013-02-24,1
12421,854,NULL,2013-02-24,0.00,0.00,-1949.71,0.00,2013-02-24,1
12422,875,NULL,2013-02-24,0.00,0.00,-625.83,0.00,2013-02-24,1
12423,892,NULL,2013-02-24,0.00,0.00,-1937.75,0.00,2013-02-24,1
12424,903,NULL,2013-02-24,0.00,0.00,-898.15,0.00,2013-02-24,1
12425,906,NULL,2013-02-24,0.00,0.00,-3115.35,0.00,2013-02-24,1
12426,920,NULL,2013-02-24,0.00,0.00,-3337.30,0.00,2013-02-24,1
12427,926,NULL,2013-02-24,0.00,0.00,-3645.50,0.00,2013-02-24,1
12428,933,NULL,2013-02-24,0.00,0.00,-4191.75,0.00,2013-02-24,1
12429,939,NULL,2013-02-24,0.00,0.00,-1822.87,0.00,2013-02-24,1
12430,956,NULL,2013-02-24,0.00,0.00,-1122.98,0.00,2013-02-24,1
12431,965,NULL,2013-02-24,0.00,0.00,-2484.00,0.00,2013-02-24,1
12432,993,NULL,2013-02-24,0.00,0.00,-567.41,0.00,2013-02-24,1
12433,1002,NULL,2013-02-24,0.00,0.00,-5739.14,0.00,2013-02-24,1
12452,1,2583,2013-02-25,1728.00,259.20,1987.20,0.00,2013-02-26,1
12454,401,2584,2013-02-25,1296.00,194.40,1490.40,0.00,2013-02-26,1
12456,1,2585,2013-02-25,1296.00,194.40,1490.40,0.00,2013-02-26,1
12458,834,2586,2013-02-25,1512.00,226.80,1738.80,0.00,2013-02-26,1
12460,970,2587,2013-02-25,1920.00,288.00,2208.00,0.00,2013-02-26,1
12462,875,2588,2013-02-25,864.00,129.60,993.60,0.00,2013-02-26,1
12467,918,2589,2013-02-25,2039.20,305.88,2345.08,0.00,2013-02-26,1
12471,968,2590,2013-02-25,3859.00,578.85,4437.85,0.00,2013-02-26,1
12474,401,2591,2013-02-25,346.00,51.90,397.90,0.00,2013-02-26,1
12477,978,2592,2013-02-25,3555.00,533.25,4088.25,0.00,2013-02-26,1
12480,401,2593,2013-02-25,45.00,6.75,51.75,0.00,2013-02-26,1
12485,1,2594,2013-02-25,890.00,133.50,1023.50,0.00,2013-02-26,1
12488,907,2595,2013-02-25,8936.00,1340.40,10276.40,0.00,2013-02-26,1
12492,947,2596,2013-02-25,494.00,74.10,568.10,0.00,2013-02-26,1
12496,401,2597,2013-02-25,451.20,67.68,518.88,0.00,2013-02-26,1
12499,807,2598,2013-02-25,4550.00,682.50,5232.50,0.00,2013-02-26,1
12502,401,2599,2013-02-25,64.40,9.66,74.06,0.00,2013-02-26,1
12505,1,2600,2013-02-25,1856.00,278.40,2134.40,0.00,2013-02-26,1
12511,914,2601,2013-02-25,907.00,136.05,1043.05,0.00,2013-02-26,1
12516,901,2602,2013-02-25,2895.60,434.34,3329.94,0.00,2013-02-26,1
12520,904,2603,2013-02-25,2146.00,321.90,2467.90,0.00,2013-02-26,1
12526,1,2604,2013-02-25,2660.40,399.06,3059.46,0.00,2013-02-26,1
12530,401,2605,2013-02-25,756.00,113.40,869.40,0.00,2013-02-26,1
12534,940,2606,2013-02-25,6604.00,990.60,7594.60,0.00,2013-02-26,1
12538,1,2607,2013-02-25,719.60,107.94,827.54,0.00,2013-02-26,1
12541,1,2608,2013-02-25,548.00,82.20,630.20,0.00,2013-02-26,1
12546,1,2609,2013-02-25,501.90,75.29,577.19,0.00,2013-02-26,1
12550,401,2610,2013-02-25,496.00,74.40,570.40,0.00,2013-02-26,1
12554,1,2611,2013-02-25,6832.80,1024.92,7857.72,0.00,2013-02-26,1
12557,862,2612,2013-02-25,880.00,132.00,1012.00,0.00,2013-02-26,1
12560,401,2613,2013-02-25,306.00,45.90,351.90,0.00,2013-02-26,1
12563,401,2614,2013-02-25,1419.00,212.85,1631.85,0.00,2013-02-26,1
12569,1,2615,2013-02-25,7443.00,1116.45,8559.45,0.00,2013-02-26,1
12572,831,2616,2013-02-25,186.00,27.90,213.90,0.00,2013-02-26,1
12576,1,2617,2013-02-25,511.25,76.69,587.94,0.00,2013-02-26,1
12579,401,2618,2013-02-25,1896.00,284.40,2180.40,0.00,2013-02-26,1
12582,1,2619,2013-02-25,151.25,22.69,173.94,0.00,2013-02-26,1
12586,804,2620,2013-02-25,183.00,27.45,210.45,0.00,2013-02-26,1
12589,915,2621,2013-02-25,1144.00,171.60,1315.60,0.00,2013-02-26,1
12593,930,2622,2013-02-25,340.50,51.08,391.58,0.00,2013-02-26,1
12596,915,2623,2013-02-25,814.40,122.16,936.56,0.00,2013-02-26,1
12601,401,2624,2013-02-25,3135.00,470.25,3605.25,0.00,2013-02-26,1
12604,401,2625,2013-02-25,2194.00,329.10,2523.10,0.00,2013-02-26,1
12614,1,NULL,2013-02-26,0.00,0.00,-28908.94,0.00,2013-02-26,1
12615,401,NULL,2013-02-26,0.00,0.00,-14265.29,0.00,2013-02-26,1
12616,804,NULL,2013-02-26,0.00,0.00,-210.45,0.00,2013-02-26,1
12617,807,NULL,2013-02-26,0.00,0.00,-5232.50,0.00,2013-02-26,1
12618,831,NULL,2013-02-26,0.00,0.00,-213.90,0.00,2013-02-26,1
12619,834,NULL,2013-02-26,0.00,0.00,-1738.80,0.00,2013-02-26,1
12620,862,NULL,2013-02-26,0.00,0.00,-1012.00,0.00,2013-02-26,1
12621,875,NULL,2013-02-26,0.00,0.00,-993.60,0.00,2013-02-26,1
12622,901,NULL,2013-02-26,0.00,0.00,-3329.94,0.00,2013-02-26,1
12623,904,NULL,2013-02-26,0.00,0.00,-2467.90,0.00,2013-02-26,1
12624,907,NULL,2013-02-26,0.00,0.00,-10276.40,0.00,2013-02-26,1
12625,914,NULL,2013-02-26,0.00,0.00,-1043.05,0.00,2013-02-26,1
12626,915,NULL,2013-02-26,0.00,0.00,-2252.16,0.00,2013-02-26,1
12627,918,NULL,2013-02-26,0.00,0.00,-2345.08,0.00,2013-02-26,1
12628,930,NULL,2013-02-26,0.00,0.00,-391.58,0.00,2013-02-26,1
12629,940,NULL,2013-02-26,0.00,0.00,-7594.60,0.00,2013-02-26,1
12630,947,NULL,2013-02-26,0.00,0.00,-568.10,0.00,2013-02-26,1
12631,968,NULL,2013-02-26,0.00,0.00,-4437.85,0.00,2013-02-26,1
12632,970,NULL,2013-02-26,0.00,0.00,-2208.00,0.00,2013-02-26,1
12633,978,NULL,2013-02-26,0.00,0.00,-4088.25,0.00,2013-02-26,1
12635,901,2626,2013-02-26,1296.00,194.40,1490.40,0.00,2013-02-27,1
12638,898,2627,2013-02-26,160.00,24.00,184.00,0.00,2013-02-27,1
12642,904,2628,2013-02-26,8634.80,1295.22,9930.02,0.00,2013-02-27,1
12648,401,2629,2013-02-26,3006.70,451.01,3457.71,0.00,2013-02-27,1
12651,1,2630,2013-02-26,4362.00,654.30,5016.30,0.00,2013-02-27,1
12654,960,2631,2013-02-26,375.00,56.25,431.25,0.00,2013-02-27,1
12657,1,2632,2013-02-26,163.00,24.45,187.45,0.00,2013-02-27,1
12663,401,2633,2013-02-26,10127.00,1519.05,11646.05,0.00,2013-02-27,1
12668,401,2634,2013-02-26,10178.00,1526.70,11704.70,0.00,2013-02-27,1
12673,985,2635,2013-02-26,695.60,104.34,799.94,0.00,2013-02-27,1
12676,401,2636,2013-02-26,3108.00,466.20,3574.20,0.00,2013-02-27,1
12681,874,2637,2013-02-26,9582.00,1437.30,11019.30,0.00,2013-02-27,1
12685,401,2638,2013-02-26,360.00,54.00,414.00,0.00,2013-02-27,1
12691,1,2639,2013-02-26,1081.00,162.15,1243.15,0.00,2013-02-27,1
12695,889,2640,2013-02-26,171.50,25.73,197.23,0.00,2013-02-27,1
12700,884,2641,2013-02-26,12213.00,1831.95,14044.95,0.00,2013-02-27,1
12703,1,2642,2013-02-26,441.00,66.15,507.15,0.00,2013-02-27,1
12706,1,2643,2013-02-26,390.00,58.50,448.50,0.00,2013-02-27,1
12710,1,2644,2013-02-26,212.00,31.80,243.80,0.00,2013-02-27,1
12715,907,2645,2013-02-26,1780.00,267.00,2047.00,0.00,2013-02-27,1
12721,401,2646,2013-02-26,1968.00,295.20,2263.20,0.00,2013-02-27,1
12725,922,2647,2013-02-26,910.60,136.59,1047.19,0.00,2013-02-27,1
12730,401,2648,2013-02-26,1398.00,209.70,1607.70,0.00,2013-02-27,1
12734,861,2649,2013-02-26,11353.00,1702.95,13055.95,0.00,2013-02-27,1
12738,1,2650,2013-02-26,1443.00,216.45,1659.45,0.00,2013-02-27,1
12741,846,2651,2013-02-26,1012.00,151.80,1163.80,0.00,2013-02-27,1
12744,1,2652,2013-02-26,322.00,48.30,370.30,0.00,2013-02-27,1
12748,906,2653,2013-02-26,414.00,62.10,476.10,0.00,2013-02-27,1
12752,401,2654,2013-02-26,1576.95,236.54,1813.49,0.00,2013-02-27,1
12757,401,2655,2013-02-26,2718.00,407.70,3125.70,0.00,2013-02-27,1
12762,401,2656,2013-02-26,4629.80,694.47,5324.27,0.00,2013-02-27,1
12765,1,2657,2013-02-26,2160.00,324.00,2484.00,0.00,2013-02-27,1
12770,1,2658,2013-02-26,3941.00,591.15,4532.15,0.00,2013-02-27,1
12776,1,2659,2013-02-26,7005.00,1050.75,8055.75,0.00,2013-02-27,1
12779,401,2660,2013-02-26,308.00,46.20,354.20,0.00,2013-02-27,1
12782,1,2661,2013-02-26,1505.00,225.75,1730.75,0.00,2013-02-27,1
12788,823,2662,2013-02-26,700.00,105.00,805.00,0.00,2013-02-27,1
12792,843,2663,2013-02-26,2415.00,362.25,2777.25,0.00,2013-02-27,1
12797,889,2664,2013-02-26,306.00,45.90,351.90,0.00,2013-02-27,1
12802,839,2665,2013-02-26,726.00,108.90,834.90,0.00,2013-02-27,1
12806,804,2666,2013-02-26,334.00,50.10,384.10,0.00,2013-02-27,1
12811,824,2667,2013-02-26,4530.00,679.50,5209.50,0.00,2013-02-27,1
12817,401,2668,2013-02-26,5754.00,863.10,6617.10,0.00,2013-02-27,1
12821,946,2669,2013-02-26,1976.00,296.40,2272.40,0.00,2013-02-27,1
12826,401,2670,2013-02-26,3465.00,519.75,3984.75,0.00,2013-02-27,1
12831,830,2671,2013-02-26,2608.60,391.29,2999.89,0.00,2013-02-27,1
12836,852,2672,2013-02-26,1479.20,221.88,1701.08,0.00,2013-02-27,1
12840,1,2673,2013-02-26,5280.00,792.00,6072.00,0.00,2013-02-27,1
12845,866,2674,2013-02-26,2717.60,407.64,3125.24,0.00,2013-02-27,1
12848,401,2675,2013-02-26,1415.00,212.25,1627.25,0.00,2013-02-27,1
12851,401,2676,2013-02-26,471.00,70.65,541.65,0.00,2013-02-27,1
12856,401,2677,2013-02-26,821.60,123.24,944.84,0.00,2013-02-27,1
12860,894,2678,2013-02-26,1102.50,165.38,1267.88,0.00,2013-02-27,1
12865,1,2679,2013-02-26,18723.00,2808.45,21531.45,0.00,2013-02-27,1
12871,1,2680,2013-02-26,1071.00,160.65,1231.65,0.00,2013-02-27,1
12874,401,2681,2013-02-26,540.00,81.00,621.00,0.00,2013-02-27,1
12884,1,NULL,2013-02-27,0.00,0.00,-55313.85,0.00,2013-02-27,1
12885,401,NULL,2013-02-27,0.00,0.00,-59621.81,0.00,2013-02-27,1
12886,804,NULL,2013-02-27,0.00,0.00,-384.10,0.00,2013-02-27,1
12887,823,NULL,2013-02-27,0.00,0.00,-805.00,0.00,2013-02-27,1
12888,824,NULL,2013-02-27,0.00,0.00,-5209.50,0.00,2013-02-27,1
12889,830,NULL,2013-02-27,0.00,0.00,-2999.89,0.00,2013-02-27,1
12890,839,NULL,2013-02-27,0.00,0.00,-834.90,0.00,2013-02-27,1
12891,843,NULL,2013-02-27,0.00,0.00,-2777.25,0.00,2013-02-27,1
12892,846,NULL,2013-02-27,0.00,0.00,-1163.80,0.00,2013-02-27,1
12893,852,NULL,2013-02-27,0.00,0.00,-1701.08,0.00,2013-02-27,1
12894,861,NULL,2013-02-27,0.00,0.00,-13055.95,0.00,2013-02-27,1
12895,866,NULL,2013-02-27,0.00,0.00,-3125.24,0.00,2013-02-27,1
12896,874,NULL,2013-02-27,0.00,0.00,-11019.30,0.00,2013-02-27,1
12897,884,NULL,2013-02-27,0.00,0.00,-14044.95,0.00,2013-02-27,1
12898,889,NULL,2013-02-27,0.00,0.00,-549.13,0.00,2013-02-27,1
12899,894,NULL,2013-02-27,0.00,0.00,-1267.88,0.00,2013-02-27,1
12900,898,NULL,2013-02-27,0.00,0.00,-184.00,0.00,2013-02-27,1
12901,901,NULL,2013-02-27,0.00,0.00,-1490.40,0.00,2013-02-27,1
12902,904,NULL,2013-02-27,0.00,0.00,-9930.02,0.00,2013-02-27,1
12903,906,NULL,2013-02-27,0.00,0.00,-476.10,0.00,2013-02-27,1
12904,907,NULL,2013-02-27,0.00,0.00,-2047.00,0.00,2013-02-27,1
12905,922,NULL,2013-02-27,0.00,0.00,-1047.19,0.00,2013-02-27,1
12906,946,NULL,2013-02-27,0.00,0.00,-2272.40,0.00,2013-02-27,1
12907,960,NULL,2013-02-27,0.00,0.00,-431.25,0.00,2013-02-27,1
12908,985,NULL,2013-02-27,0.00,0.00,-799.94,0.00,2013-02-27,1
12910,1,2682,2013-02-27,1296.00,194.40,1490.40,0.00,2013-02-28,1
12912,1,2683,2013-02-27,1944.00,291.60,2235.60,0.00,2013-02-28,1
12914,401,2684,2013-02-27,864.00,129.60,993.60,0.00,2013-02-28,1
12916,1,2685,2013-02-27,1944.00,291.60,2235.60,0.00,2013-02-28,1
12918,984,2686,2013-02-27,2560.00,384.00,2944.00,0.00,2013-02-28,1
12922,1,2687,2013-02-27,428.00,64.20,492.20,0.00,2013-02-28,1
12928,401,2688,2013-02-27,1397.00,209.55,1606.55,0.00,2013-02-28,1
12932,401,2689,2013-02-27,589.00,88.35,677.35,0.00,2013-02-28,1
12937,923,2690,2013-02-27,480.40,72.06,552.46,0.00,2013-02-28,1
12943,933,2691,2013-02-27,478.00,71.70,549.70,0.00,2013-02-28,1
12947,1,2692,2013-02-27,2284.00,342.60,2626.60,0.00,2013-02-28,1
12953,401,2693,2013-02-27,2691.05,403.66,3094.71,0.00,2013-02-28,1
12956,803,2694,2013-02-27,815.00,122.25,937.25,0.00,2013-02-28,1
12961,971,2695,2013-02-27,578.00,86.70,664.70,0.00,2013-02-28,1
12967,1,2696,2013-02-27,3704.00,555.60,4259.60,0.00,2013-02-28,1
12972,978,2697,2013-02-27,182.00,27.30,209.30,0.00,2013-02-28,1
12975,1,2698,2013-02-27,1672.00,250.80,1922.80,0.00,2013-02-28,1
12980,833,2699,2013-02-27,2026.00,303.90,2329.90,0.00,2013-02-28,1
12984,947,2700,2013-02-27,16065.00,2409.75,18474.75,0.00,2013-02-28,1
12990,861,2701,2013-02-27,1323.00,198.45,1521.45,0.00,2013-02-28,1
12995,401,2702,2013-02-27,1238.00,185.70,1423.70,0.00,2013-02-28,1
12999,1,2703,2013-02-27,864.00,129.60,993.60,0.00,2013-02-28,1
13003,990,2704,2013-02-27,1598.00,239.70,1837.70,0.00,2013-02-28,1
13008,884,2705,2013-02-27,1291.40,193.71,1485.11,0.00,2013-02-28,1
13014,401,2706,2013-02-27,2976.00,446.40,3422.40,0.00,2013-02-28,1
13020,1,2707,2013-02-27,1799.70,269.96,2069.66,0.00,2013-02-28,1
13025,401,2708,2013-02-27,2295.00,344.25,2639.25,0.00,2013-02-28,1
13030,401,2709,2013-02-27,775.00,116.25,891.25,0.00,2013-02-28,1
13035,401,2710,2013-02-27,6384.00,957.60,7341.60,0.00,2013-02-28,1
13040,401,2711,2013-02-27,3961.00,594.15,4555.15,0.00,2013-02-28,1
13045,1,2712,2013-02-27,1491.60,223.74,1715.34,0.00,2013-02-28,1
13051,1,2713,2013-02-27,4007.20,601.08,4608.28,0.00,2013-02-28,1
13056,845,2714,2013-02-27,1905.00,285.75,2190.75,0.00,2013-02-28,1
13062,1,2715,2013-02-27,1765.75,264.86,2030.61,0.00,2013-02-28,1
13067,401,2716,2013-02-27,6323.30,948.50,7271.80,0.00,2013-02-28,1
13070,1,2717,2013-02-27,347.20,52.08,399.28,0.00,2013-02-28,1
13080,1,NULL,2013-02-28,0.00,0.00,-27079.57,0.00,2013-02-28,1
13081,401,NULL,2013-02-28,0.00,0.00,-33917.36,0.00,2013-02-28,1
13082,803,NULL,2013-02-28,0.00,0.00,-937.25,0.00,2013-02-28,1
13083,833,NULL,2013-02-28,0.00,0.00,-2329.90,0.00,2013-02-28,1
13084,845,NULL,2013-02-28,0.00,0.00,-2190.75,0.00,2013-02-28,1
13085,861,NULL,2013-02-28,0.00,0.00,-1521.45,0.00,2013-02-28,1
13086,884,NULL,2013-02-28,0.00,0.00,-1485.11,0.00,2013-02-28,1
13087,923,NULL,2013-02-28,0.00,0.00,-552.46,0.00,2013-02-28,1
13088,933,NULL,2013-02-28,0.00,0.00,-549.70,0.00,2013-02-28,1
13089,947,NULL,2013-02-28,0.00,0.00,-18474.75,0.00,2013-02-28,1
13090,971,NULL,2013-02-28,0.00,0.00,-664.70,0.00,2013-02-28,1
13091,978,NULL,2013-02-28,0.00,0.00,-209.30,0.00,2013-02-28,1
13092,984,NULL,2013-02-28,0.00,0.00,-2944.00,0.00,2013-02-28,1
13093,990,NULL,2013-02-28,0.00,0.00,-1837.70,0.00,2013-02-28,1
13095,1,2718,2013-02-28,1296.00,194.40,1490.40,0.00,2013-03-01,1
13098,401,2719,2013-02-28,10280.00,1542.00,11822.00,0.00,2013-03-01,1
13104,401,2720,2013-02-28,3107.20,466.08,3573.28,0.00,2013-03-01,1
13107,1,2721,2013-02-28,2210.00,331.50,2541.50,0.00,2013-03-01,1
13111,943,2722,2013-02-28,20081.00,3012.15,23093.15,0.00,2013-03-01,1
13114,401,2723,2013-02-28,968.00,145.20,1113.20,0.00,2013-03-01,1
13120,1,2724,2013-02-28,6085.00,912.75,6997.75,0.00,2013-03-01,1
13125,401,2725,2013-02-28,1591.00,238.65,1829.65,0.00,2013-03-01,1
